Step,Epsilon
13229,0.29904148651307827
13230,0.29904148651307827
13231,0.29904148651307827
13232,0.29904148651307827
13233,0.29904148651307827
13234,0.29904148651307827
13235,0.29904148651307827
13236,0.29904148651307827
13237,0.29904148651307827
13238,0.29904148651307827
13239,0.29904148651307827
13240,0.29904148651307827
13241,0.29904148651307827
13242,0.29904148651307827
13243,0.29904148651307827
13244,0.29904148651307827
13245,0.29904148651307827
13246,0.29904148651307827
13247,0.29904148651307827
13248,0.29904148651307827
13249,0.29904148651307827
13250,0.29904148651307827
13251,0.29904148651307827
13252,0.29904148651307827
13253,0.29904148651307827
13254,0.29904148651307827
13255,0.29904148651307827
13256,0.29904148651307827
13257,0.29904148651307827
13258,0.29904148651307827
13259,0.29904148651307827
13260,0.29904148651307827
13261,0.29904148651307827
13262,0.29904148651307827
13263,0.29904148651307827
13264,0.29904148651307827
13265,0.29904148651307827
13266,0.29904148651307827
13267,0.29904148651307827
13268,0.29904148651307827
13269,0.29904148651307827
13270,0.29904148651307827
13271,0.29904148651307827
13272,0.29904148651307827
13273,0.29904148651307827
13274,0.29904148651307827
13275,0.29904148651307827
13276,0.29904148651307827
13277,0.29904148651307827
13278,0.29904148651307827
13279,0.29904148651307827
13280,0.29904148651307827
13281,0.29904148651307827
13282,0.29904148651307827
13283,0.29904148651307827
13284,0.29904148651307827
13285,0.29904148651307827
13286,0.29904148651307827
13287,0.29904148651307827
13288,0.29904148651307827
13289,0.29904148651307827
13290,0.29904148651307827
13291,0.29904148651307827
13292,0.29904148651307827
13293,0.29904148651307827
13294,0.29904148651307827
13295,0.29904148651307827
13296,0.29904148651307827
13297,0.29904148651307827
13298,0.29904148651307827
13299,0.299011582364427
13300,0.299011582364427
13301,0.299011582364427
13302,0.299011582364427
13303,0.299011582364427
13304,0.299011582364427
13305,0.299011582364427
13306,0.299011582364427
13307,0.299011582364427
13308,0.299011582364427
13309,0.299011582364427
13310,0.299011582364427
13311,0.299011582364427
13312,0.299011582364427
13313,0.299011582364427
13314,0.299011582364427
13315,0.299011582364427
13316,0.299011582364427
13317,0.299011582364427
13318,0.299011582364427
13319,0.299011582364427
13320,0.299011582364427
13321,0.299011582364427
13322,0.299011582364427
13323,0.299011582364427
13324,0.299011582364427
13325,0.299011582364427
13326,0.299011582364427
13327,0.299011582364427
13328,0.299011582364427
13329,0.299011582364427
13330,0.299011582364427
13331,0.299011582364427
13332,0.299011582364427
13333,0.299011582364427
13334,0.299011582364427
13335,0.299011582364427
13336,0.299011582364427
13337,0.299011582364427
13338,0.299011582364427
13339,0.299011582364427
13340,0.299011582364427
13341,0.299011582364427
13342,0.299011582364427
13343,0.299011582364427
13344,0.299011582364427
13345,0.299011582364427
13346,0.299011582364427
13347,0.299011582364427
13348,0.299011582364427
13349,0.299011582364427
13350,0.299011582364427
13351,0.299011582364427
13352,0.299011582364427
13353,0.299011582364427
13354,0.299011582364427
13355,0.299011582364427
13356,0.299011582364427
13357,0.299011582364427
13358,0.299011582364427
13359,0.299011582364427
13360,0.299011582364427
13361,0.299011582364427
13362,0.299011582364427
13363,0.299011582364427
13364,0.299011582364427
13365,0.299011582364427
13366,0.299011582364427
13367,0.299011582364427
13368,0.299011582364427
13369,0.299011582364427
13370,0.299011582364427
13371,0.299011582364427
13372,0.299011582364427
13373,0.299011582364427
13374,0.299011582364427
13375,0.299011582364427
13376,0.299011582364427
13377,0.299011582364427
13378,0.299011582364427
13379,0.299011582364427
13380,0.299011582364427
13381,0.299011582364427
13382,0.299011582364427
13383,0.299011582364427
13384,0.299011582364427
13385,0.299011582364427
13386,0.299011582364427
13387,0.299011582364427
13388,0.299011582364427
13389,0.299011582364427
13390,0.299011582364427
13391,0.299011582364427
13392,0.299011582364427
13393,0.299011582364427
13394,0.299011582364427
13395,0.299011582364427
13396,0.299011582364427
13397,0.299011582364427
13398,0.299011582364427
13399,0.29898168120619056
13400,0.29898168120619056
13401,0.29898168120619056
13402,0.29898168120619056
13403,0.29898168120619056
13404,0.29898168120619056
13405,0.29898168120619056
13406,0.29898168120619056
13407,0.29898168120619056
13408,0.29898168120619056
13409,0.29898168120619056
13410,0.29898168120619056
13411,0.29898168120619056
13412,0.29898168120619056
13413,0.29898168120619056
13414,0.29898168120619056
13415,0.29898168120619056
13416,0.29898168120619056
13417,0.29898168120619056
13418,0.29898168120619056
13419,0.29898168120619056
13420,0.29898168120619056
13421,0.29898168120619056
13422,0.29898168120619056
13423,0.29898168120619056
13424,0.29898168120619056
13425,0.29898168120619056
13426,0.29898168120619056
13427,0.29898168120619056
13428,0.29898168120619056
13429,0.29898168120619056
13430,0.29898168120619056
13431,0.29898168120619056
13432,0.29898168120619056
13433,0.29898168120619056
13434,0.29898168120619056
13435,0.29898168120619056
13436,0.29898168120619056
13437,0.29898168120619056
13438,0.29898168120619056
13439,0.29898168120619056
13440,0.29898168120619056
13441,0.29898168120619056
13442,0.29898168120619056
13443,0.29898168120619056
13444,0.29898168120619056
13445,0.29898168120619056
13446,0.29898168120619056
13447,0.29898168120619056
13448,0.29898168120619056
13449,0.29898168120619056
13450,0.29898168120619056
13451,0.29898168120619056
13452,0.29898168120619056
13453,0.29898168120619056
13454,0.29898168120619056
13455,0.29898168120619056
13456,0.29898168120619056
13457,0.29898168120619056
13458,0.29898168120619056
13459,0.29898168120619056
13460,0.29898168120619056
13461,0.29898168120619056
13462,0.29898168120619056
13463,0.29898168120619056
13464,0.29898168120619056
13465,0.29898168120619056
13466,0.29898168120619056
13467,0.29898168120619056
13468,0.29898168120619056
13469,0.29898168120619056
13470,0.29898168120619056
13471,0.29898168120619056
13472,0.29898168120619056
13473,0.29898168120619056
13474,0.29898168120619056
13475,0.29898168120619056
13476,0.29898168120619056
13477,0.29898168120619056
13478,0.29898168120619056
13479,0.29898168120619056
13480,0.29898168120619056
13481,0.29898168120619056
13482,0.29898168120619056
13483,0.29898168120619056
13484,0.29898168120619056
13485,0.29898168120619056
13486,0.29898168120619056
13487,0.29898168120619056
13488,0.29898168120619056
13489,0.29898168120619056
13490,0.29898168120619056
13491,0.29898168120619056
13492,0.29898168120619056
13493,0.29898168120619056
13494,0.29898168120619056
13495,0.29898168120619056
13496,0.29898168120619056
13497,0.29898168120619056
13498,0.29898168120619056
13499,0.29895178303806996
13500,0.29895178303806996
13501,0.29895178303806996
13502,0.29895178303806996
13503,0.29895178303806996
13504,0.29895178303806996
13505,0.29895178303806996
13506,0.29895178303806996
13507,0.29895178303806996
13508,0.29895178303806996
13509,0.29895178303806996
13510,0.29895178303806996
13511,0.29895178303806996
13512,0.29895178303806996
13513,0.29895178303806996
13514,0.29895178303806996
13515,0.29895178303806996
13516,0.29895178303806996
13517,0.29895178303806996
13518,0.29895178303806996
13519,0.29895178303806996
13520,0.29895178303806996
13521,0.29895178303806996
13522,0.29895178303806996
13523,0.29895178303806996
13524,0.29895178303806996
13525,0.29895178303806996
13526,0.29895178303806996
13527,0.29895178303806996
13528,0.29895178303806996
13529,0.29895178303806996
13530,0.29895178303806996
13531,0.29895178303806996
13532,0.29895178303806996
13533,0.29895178303806996
13534,0.29895178303806996
13535,0.29895178303806996
13536,0.29895178303806996
13537,0.29895178303806996
13538,0.29895178303806996
13539,0.29895178303806996
13540,0.29895178303806996
13541,0.29895178303806996
13542,0.29895178303806996
13543,0.29895178303806996
13544,0.29895178303806996
13545,0.29895178303806996
13546,0.29895178303806996
13547,0.29895178303806996
13548,0.29895178303806996
13549,0.29895178303806996
13550,0.29895178303806996
13551,0.29895178303806996
13552,0.29895178303806996
13553,0.29895178303806996
13554,0.29895178303806996
13555,0.29895178303806996
13556,0.29895178303806996
13557,0.29895178303806996
13558,0.29895178303806996
13559,0.29895178303806996
13560,0.29895178303806996
13561,0.29895178303806996
13562,0.29895178303806996
13563,0.29895178303806996
13564,0.29895178303806996
13565,0.29895178303806996
13566,0.29895178303806996
13567,0.29895178303806996
13568,0.29895178303806996
13569,0.29895178303806996
13570,0.29895178303806996
13571,0.29895178303806996
13572,0.29895178303806996
13573,0.29895178303806996
13574,0.29895178303806996
13575,0.29895178303806996
13576,0.29895178303806996
13577,0.29895178303806996
13578,0.29895178303806996
13579,0.29895178303806996
13580,0.29895178303806996
13581,0.29895178303806996
13582,0.29895178303806996
13583,0.29895178303806996
13584,0.29895178303806996
13585,0.29895178303806996
13586,0.29895178303806996
13587,0.29895178303806996
13588,0.29895178303806996
13589,0.29895178303806996
13590,0.29895178303806996
13591,0.29895178303806996
13592,0.29895178303806996
13593,0.29895178303806996
13594,0.29895178303806996
13595,0.29895178303806996
13596,0.29895178303806996
13597,0.29895178303806996
13598,0.29895178303806996
13599,0.29892188785976614
13600,0.29892188785976614
13601,0.29892188785976614
13602,0.29892188785976614
13603,0.29892188785976614
13604,0.29892188785976614
13605,0.29892188785976614
13606,0.29892188785976614
13607,0.29892188785976614
13608,0.29892188785976614
13609,0.29892188785976614
13610,0.29892188785976614
13611,0.29892188785976614
13612,0.29892188785976614
13613,0.29892188785976614
13614,0.29892188785976614
13615,0.29892188785976614
13616,0.29892188785976614
13617,0.29892188785976614
13618,0.29892188785976614
13619,0.29892188785976614
13620,0.29892188785976614
13621,0.29892188785976614
13622,0.29892188785976614
13623,0.29892188785976614
13624,0.29892188785976614
13625,0.29892188785976614
13626,0.29892188785976614
13627,0.29892188785976614
13628,0.29892188785976614
13629,0.29892188785976614
13630,0.29892188785976614
13631,0.29892188785976614
13632,0.29892188785976614
13633,0.29892188785976614
13634,0.29892188785976614
13635,0.29892188785976614
13636,0.29892188785976614
13637,0.29892188785976614
13638,0.29892188785976614
13639,0.29892188785976614
13640,0.29892188785976614
13641,0.29892188785976614
13642,0.29892188785976614
13643,0.29892188785976614
13644,0.29892188785976614
13645,0.29892188785976614
13646,0.29892188785976614
13647,0.29892188785976614
13648,0.29892188785976614
13649,0.29892188785976614
13650,0.29892188785976614
13651,0.29892188785976614
13652,0.29892188785976614
13653,0.29892188785976614
13654,0.29892188785976614
13655,0.29892188785976614
13656,0.29892188785976614
13657,0.29892188785976614
13658,0.29892188785976614
13659,0.29892188785976614
13660,0.29892188785976614
13661,0.29892188785976614
13662,0.29892188785976614
13663,0.29892188785976614
13664,0.29892188785976614
13665,0.29892188785976614
13666,0.29892188785976614
13667,0.29892188785976614
13668,0.29892188785976614
13669,0.29892188785976614
13670,0.29892188785976614
13671,0.29892188785976614
13672,0.29892188785976614
13673,0.29892188785976614
13674,0.29892188785976614
13675,0.29892188785976614
13676,0.29892188785976614
13677,0.29892188785976614
13678,0.29892188785976614
13679,0.29892188785976614
13680,0.29892188785976614
13681,0.29892188785976614
13682,0.29892188785976614
13683,0.29892188785976614
13684,0.29892188785976614
13685,0.29892188785976614
13686,0.29892188785976614
13687,0.29892188785976614
13688,0.29892188785976614
13689,0.29892188785976614
13690,0.29892188785976614
13691,0.29892188785976614
13692,0.29892188785976614
13693,0.29892188785976614
13694,0.29892188785976614
13695,0.29892188785976614
13696,0.29892188785976614
13697,0.29892188785976614
13698,0.29892188785976614
13699,0.2988919956709802
13700,0.2988919956709802
13701,0.2988919956709802
13702,0.2988919956709802
13703,0.2988919956709802
13704,0.2988919956709802
13705,0.2988919956709802
13706,0.2988919956709802
13707,0.2988919956709802
13708,0.2988919956709802
13709,0.2988919956709802
13710,0.2988919956709802
13711,0.2988919956709802
13712,0.2988919956709802
13713,0.2988919956709802
13714,0.2988919956709802
13715,0.2988919956709802
13716,0.2988919956709802
13717,0.2988919956709802
13718,0.2988919956709802
13719,0.2988919956709802
13720,0.2988919956709802
13721,0.2988919956709802
13722,0.2988919956709802
13723,0.2988919956709802
13724,0.2988919956709802
13725,0.2988919956709802
13726,0.2988919956709802
13727,0.2988919956709802
13728,0.2988919956709802
13729,0.2988919956709802
13730,0.2988919956709802
13731,0.2988919956709802
13732,0.2988919956709802
13733,0.2988919956709802
13734,0.2988919956709802
13735,0.2988919956709802
13736,0.2988919956709802
13737,0.2988919956709802
13738,0.2988919956709802
13739,0.2988919956709802
13740,0.2988919956709802
13741,0.2988919956709802
13742,0.2988919956709802
13743,0.2988919956709802
13744,0.2988919956709802
13745,0.2988919956709802
13746,0.2988919956709802
13747,0.2988919956709802
13748,0.2988919956709802
13749,0.2988919956709802
13750,0.2988919956709802
13751,0.2988919956709802
13752,0.2988919956709802
13753,0.2988919956709802
13754,0.2988919956709802
13755,0.2988919956709802
13756,0.2988919956709802
13757,0.2988919956709802
13758,0.2988919956709802
13759,0.2988919956709802
13760,0.2988919956709802
13761,0.2988919956709802
13762,0.2988919956709802
13763,0.2988919956709802
13764,0.2988919956709802
13765,0.2988919956709802
13766,0.2988919956709802
13767,0.2988919956709802
13768,0.2988919956709802
13769,0.2988919956709802
13770,0.2988919956709802
13771,0.2988919956709802
13772,0.2988919956709802
13773,0.2988919956709802
13774,0.2988919956709802
13775,0.2988919956709802
13776,0.2988919956709802
13777,0.2988919956709802
13778,0.2988919956709802
13779,0.2988919956709802
13780,0.2988919956709802
13781,0.2988919956709802
13782,0.2988919956709802
13783,0.2988919956709802
13784,0.2988919956709802
13785,0.2988919956709802
13786,0.2988919956709802
13787,0.2988919956709802
13788,0.2988919956709802
13789,0.2988919956709802
13790,0.2988919956709802
13791,0.2988919956709802
13792,0.2988919956709802
13793,0.2988919956709802
13794,0.2988919956709802
13795,0.2988919956709802
13796,0.2988919956709802
13797,0.2988919956709802
13798,0.2988919956709802
13799,0.2988621064714131
13800,0.2988621064714131
13801,0.2988621064714131
13802,0.2988621064714131
13803,0.2988621064714131
13804,0.2988621064714131
13805,0.2988621064714131
13806,0.2988621064714131
13807,0.2988621064714131
13808,0.2988621064714131
13809,0.2988621064714131
13810,0.2988621064714131
13811,0.2988621064714131
13812,0.2988621064714131
13813,0.2988621064714131
13814,0.2988621064714131
13815,0.2988621064714131
13816,0.2988621064714131
13817,0.2988621064714131
13818,0.2988621064714131
13819,0.2988621064714131
13820,0.2988621064714131
13821,0.2988621064714131
13822,0.2988621064714131
13823,0.2988621064714131
13824,0.2988621064714131
13825,0.2988621064714131
13826,0.2988621064714131
13827,0.2988621064714131
13828,0.2988621064714131
13829,0.2988621064714131
13830,0.2988621064714131
13831,0.2988621064714131
13832,0.2988621064714131
13833,0.2988621064714131
13834,0.2988621064714131
13835,0.2988621064714131
13836,0.2988621064714131
13837,0.2988621064714131
13838,0.2988621064714131
13839,0.2988621064714131
13840,0.2988621064714131
13841,0.2988621064714131
13842,0.2988621064714131
13843,0.2988621064714131
13844,0.2988621064714131
13845,0.2988621064714131
13846,0.2988621064714131
13847,0.2988621064714131
13848,0.2988621064714131
13849,0.2988621064714131
13850,0.2988621064714131
13851,0.2988621064714131
13852,0.2988621064714131
13853,0.2988621064714131
13854,0.2988621064714131
13855,0.2988621064714131
13856,0.2988621064714131
13857,0.2988621064714131
13858,0.2988621064714131
13859,0.2988621064714131
13860,0.2988621064714131
13861,0.2988621064714131
13862,0.2988621064714131
13863,0.2988621064714131
13864,0.2988621064714131
13865,0.2988621064714131
13866,0.2988621064714131
13867,0.2988621064714131
13868,0.2988621064714131
13869,0.2988621064714131
13870,0.2988621064714131
13871,0.2988621064714131
13872,0.2988621064714131
13873,0.2988621064714131
13874,0.2988621064714131
13875,0.2988621064714131
13876,0.2988621064714131
13877,0.2988621064714131
13878,0.2988621064714131
13879,0.2988621064714131
13880,0.2988621064714131
13881,0.2988621064714131
13882,0.2988621064714131
13883,0.2988621064714131
13884,0.2988621064714131
13885,0.2988621064714131
13886,0.2988621064714131
13887,0.2988621064714131
13888,0.2988621064714131
13889,0.2988621064714131
13890,0.2988621064714131
13891,0.2988621064714131
13892,0.2988621064714131
13893,0.2988621064714131
13894,0.2988621064714131
13895,0.2988621064714131
13896,0.2988621064714131
13897,0.2988621064714131
13898,0.2988621064714131
13899,0.29883222026076595
13900,0.29883222026076595
13901,0.29883222026076595
13902,0.29883222026076595
13903,0.29883222026076595
13904,0.29883222026076595
13905,0.29883222026076595
13906,0.29883222026076595
13907,0.29883222026076595
13908,0.29883222026076595
13909,0.29883222026076595
13910,0.29883222026076595
13911,0.29883222026076595
13912,0.29883222026076595
13913,0.29883222026076595
13914,0.29883222026076595
13915,0.29883222026076595
13916,0.29883222026076595
13917,0.29883222026076595
13918,0.29883222026076595
13919,0.29883222026076595
13920,0.29883222026076595
13921,0.29883222026076595
13922,0.29883222026076595
13923,0.29883222026076595
13924,0.29883222026076595
13925,0.29883222026076595
13926,0.29883222026076595
13927,0.29883222026076595
13928,0.29883222026076595
13929,0.29883222026076595
13930,0.29883222026076595
13931,0.29883222026076595
13932,0.29883222026076595
13933,0.29883222026076595
13934,0.29883222026076595
13935,0.29883222026076595
13936,0.29883222026076595
13937,0.29883222026076595
13938,0.29883222026076595
13939,0.29883222026076595
13940,0.29883222026076595
13941,0.29883222026076595
13942,0.29883222026076595
13943,0.29883222026076595
13944,0.29883222026076595
13945,0.29883222026076595
13946,0.29883222026076595
13947,0.29883222026076595
13948,0.29883222026076595
13949,0.29883222026076595
13950,0.29883222026076595
13951,0.29883222026076595
13952,0.29883222026076595
13953,0.29883222026076595
13954,0.29883222026076595
13955,0.29883222026076595
13956,0.29883222026076595
13957,0.29883222026076595
13958,0.29883222026076595
13959,0.29883222026076595
13960,0.29883222026076595
13961,0.29883222026076595
13962,0.29883222026076595
13963,0.29883222026076595
13964,0.29883222026076595
13965,0.29883222026076595
13966,0.29883222026076595
13967,0.29883222026076595
13968,0.29883222026076595
13969,0.29883222026076595
13970,0.29883222026076595
13971,0.29883222026076595
13972,0.29883222026076595
13973,0.29883222026076595
13974,0.29883222026076595
13975,0.29883222026076595
13976,0.29883222026076595
13977,0.29883222026076595
13978,0.29883222026076595
13979,0.29883222026076595
13980,0.29883222026076595
13981,0.29883222026076595
13982,0.29883222026076595
13983,0.29883222026076595
13984,0.29883222026076595
13985,0.29883222026076595
13986,0.29883222026076595
13987,0.29883222026076595
13988,0.29883222026076595
13989,0.29883222026076595
13990,0.29883222026076595
13991,0.29883222026076595
13992,0.29883222026076595
13993,0.29883222026076595
13994,0.29883222026076595
13995,0.29883222026076595
13996,0.29883222026076595
13997,0.29883222026076595
13998,0.29883222026076595
13999,0.2988023370387399
14000,0.2988023370387399
14001,0.2988023370387399
14002,0.2988023370387399
14003,0.2988023370387399
14004,0.2988023370387399
14005,0.2988023370387399
14006,0.2988023370387399
14007,0.2988023370387399
14008,0.2988023370387399
14009,0.2988023370387399
14010,0.2988023370387399
14011,0.2988023370387399
14012,0.2988023370387399
14013,0.2988023370387399
14014,0.2988023370387399
14015,0.2988023370387399
14016,0.2988023370387399
14017,0.2988023370387399
14018,0.2988023370387399
14019,0.2988023370387399
14020,0.2988023370387399
14021,0.2988023370387399
14022,0.2988023370387399
14023,0.2988023370387399
14024,0.2988023370387399
14025,0.2988023370387399
14026,0.2988023370387399
14027,0.2988023370387399
14028,0.2988023370387399
14029,0.2988023370387399
14030,0.2988023370387399
14031,0.2988023370387399
14032,0.2988023370387399
14033,0.2988023370387399
14034,0.2988023370387399
14035,0.2988023370387399
14036,0.2988023370387399
14037,0.2988023370387399
14038,0.2988023370387399
14039,0.2988023370387399
14040,0.2988023370387399
14041,0.2988023370387399
14042,0.2988023370387399
14043,0.2988023370387399
14044,0.2988023370387399
14045,0.2988023370387399
14046,0.2988023370387399
14047,0.2988023370387399
14048,0.2988023370387399
14049,0.2988023370387399
14050,0.2988023370387399
14051,0.2988023370387399
14052,0.2988023370387399
14053,0.2988023370387399
14054,0.2988023370387399
14055,0.2988023370387399
14056,0.2988023370387399
14057,0.2988023370387399
14058,0.2988023370387399
14059,0.2988023370387399
14060,0.2988023370387399
14061,0.2988023370387399
14062,0.2988023370387399
14063,0.2988023370387399
14064,0.2988023370387399
14065,0.2988023370387399
14066,0.2988023370387399
14067,0.2988023370387399
14068,0.2988023370387399
14069,0.2988023370387399
14070,0.2988023370387399
14071,0.2988023370387399
14072,0.2988023370387399
14073,0.2988023370387399
14074,0.2988023370387399
14075,0.2988023370387399
14076,0.2988023370387399
14077,0.2988023370387399
14078,0.2988023370387399
14079,0.2988023370387399
14080,0.2988023370387399
14081,0.2988023370387399
14082,0.2988023370387399
14083,0.2988023370387399
14084,0.2988023370387399
14085,0.2988023370387399
14086,0.2988023370387399
14087,0.2988023370387399
14088,0.2988023370387399
14089,0.2988023370387399
14090,0.2988023370387399
14091,0.2988023370387399
14092,0.2988023370387399
14093,0.2988023370387399
14094,0.2988023370387399
14095,0.2988023370387399
14096,0.2988023370387399
14097,0.2988023370387399
14098,0.2988023370387399
14099,0.298772456805036
14100,0.298772456805036
14101,0.298772456805036
14102,0.298772456805036
14103,0.298772456805036
14104,0.298772456805036
14105,0.298772456805036
14106,0.298772456805036
14107,0.298772456805036
14108,0.298772456805036
14109,0.298772456805036
14110,0.298772456805036
14111,0.298772456805036
14112,0.298772456805036
14113,0.298772456805036
14114,0.298772456805036
14115,0.298772456805036
14116,0.298772456805036
14117,0.298772456805036
14118,0.298772456805036
14119,0.298772456805036
14120,0.298772456805036
14121,0.298772456805036
14122,0.298772456805036
14123,0.298772456805036
14124,0.298772456805036
14125,0.298772456805036
14126,0.298772456805036
14127,0.298772456805036
14128,0.298772456805036
14129,0.298772456805036
14130,0.298772456805036
14131,0.298772456805036
14132,0.298772456805036
14133,0.298772456805036
14134,0.298772456805036
14135,0.298772456805036
14136,0.298772456805036
14137,0.298772456805036
14138,0.298772456805036
14139,0.298772456805036
14140,0.298772456805036
14141,0.298772456805036
14142,0.298772456805036
14143,0.298772456805036
14144,0.298772456805036
14145,0.298772456805036
14146,0.298772456805036
14147,0.298772456805036
14148,0.298772456805036
14149,0.298772456805036
14150,0.298772456805036
14151,0.298772456805036
14152,0.298772456805036
14153,0.298772456805036
14154,0.298772456805036
14155,0.298772456805036
14156,0.298772456805036
14157,0.298772456805036
14158,0.298772456805036
14159,0.298772456805036
14160,0.298772456805036
14161,0.298772456805036
14162,0.298772456805036
14163,0.298772456805036
14164,0.298772456805036
14165,0.298772456805036
14166,0.298772456805036
14167,0.298772456805036
14168,0.298772456805036
14169,0.298772456805036
14170,0.298772456805036
14171,0.298772456805036
14172,0.298772456805036
14173,0.298772456805036
14174,0.298772456805036
14175,0.298772456805036
14176,0.298772456805036
14177,0.298772456805036
14178,0.298772456805036
14179,0.298772456805036
14180,0.298772456805036
14181,0.298772456805036
14182,0.298772456805036
14183,0.298772456805036
14184,0.298772456805036
14185,0.298772456805036
14186,0.298772456805036
14187,0.298772456805036
14188,0.298772456805036
14189,0.298772456805036
14190,0.298772456805036
14191,0.298772456805036
14192,0.298772456805036
14193,0.298772456805036
14194,0.298772456805036
14195,0.298772456805036
14196,0.298772456805036
14197,0.298772456805036
14198,0.298772456805036
14199,0.2987425795593555
14200,0.2987425795593555
14201,0.2987425795593555
14202,0.2987425795593555
14203,0.2987425795593555
14204,0.2987425795593555
14205,0.2987425795593555
14206,0.2987425795593555
14207,0.2987425795593555
14208,0.2987425795593555
14209,0.2987425795593555
14210,0.2987425795593555
14211,0.2987425795593555
14212,0.2987425795593555
14213,0.2987425795593555
14214,0.2987425795593555
14215,0.2987425795593555
14216,0.2987425795593555
14217,0.2987425795593555
14218,0.2987425795593555
14219,0.2987425795593555
14220,0.2987425795593555
14221,0.2987425795593555
14222,0.2987425795593555
14223,0.2987425795593555
14224,0.2987425795593555
14225,0.2987425795593555
14226,0.2987425795593555
14227,0.2987425795593555
14228,0.2987425795593555
14229,0.2987425795593555
14230,0.2987425795593555
14231,0.2987425795593555
14232,0.2987425795593555
14233,0.2987425795593555
14234,0.2987425795593555
14235,0.2987425795593555
14236,0.2987425795593555
14237,0.2987425795593555
14238,0.2987425795593555
14239,0.2987425795593555
14240,0.2987425795593555
14241,0.2987425795593555
14242,0.2987425795593555
14243,0.2987425795593555
14244,0.2987425795593555
14245,0.2987425795593555
14246,0.2987425795593555
14247,0.2987425795593555
14248,0.2987425795593555
14249,0.2987425795593555
14250,0.2987425795593555
14251,0.2987425795593555
14252,0.2987425795593555
14253,0.2987425795593555
14254,0.2987425795593555
14255,0.2987425795593555
14256,0.2987425795593555
14257,0.2987425795593555
14258,0.2987425795593555
14259,0.2987425795593555
14260,0.2987425795593555
14261,0.2987425795593555
14262,0.2987425795593555
14263,0.2987425795593555
14264,0.2987425795593555
14265,0.2987425795593555
14266,0.2987425795593555
14267,0.2987425795593555
14268,0.2987425795593555
14269,0.2987425795593555
14270,0.2987425795593555
14271,0.2987425795593555
14272,0.2987425795593555
14273,0.2987425795593555
14274,0.2987425795593555
14275,0.2987425795593555
14276,0.2987425795593555
14277,0.2987425795593555
14278,0.2987425795593555
14279,0.2987425795593555
14280,0.2987425795593555
14281,0.2987425795593555
14282,0.2987425795593555
14283,0.2987425795593555
14284,0.2987425795593555
14285,0.2987425795593555
14286,0.2987425795593555
14287,0.2987425795593555
14288,0.2987425795593555
14289,0.2987425795593555
14290,0.2987425795593555
14291,0.2987425795593555
14292,0.2987425795593555
14293,0.2987425795593555
14294,0.2987425795593555
14295,0.2987425795593555
14296,0.2987425795593555
14297,0.2987425795593555
14298,0.2987425795593555
14299,0.2987127053013996
14300,0.2987127053013996
14301,0.2987127053013996
14302,0.2987127053013996
14303,0.2987127053013996
14304,0.2987127053013996
14305,0.2987127053013996
14306,0.2987127053013996
14307,0.2987127053013996
14308,0.2987127053013996
14309,0.2987127053013996
14310,0.2987127053013996
14311,0.2987127053013996
14312,0.2987127053013996
14313,0.2987127053013996
14314,0.2987127053013996
14315,0.2987127053013996
14316,0.2987127053013996
14317,0.2987127053013996
14318,0.2987127053013996
14319,0.2987127053013996
14320,0.2987127053013996
14321,0.2987127053013996
14322,0.2987127053013996
14323,0.2987127053013996
14324,0.2987127053013996
14325,0.2987127053013996
14326,0.2987127053013996
14327,0.2987127053013996
14328,0.2987127053013996
14329,0.2987127053013996
14330,0.2987127053013996
14331,0.2987127053013996
14332,0.2987127053013996
14333,0.2987127053013996
14334,0.2987127053013996
14335,0.2987127053013996
14336,0.2987127053013996
14337,0.2987127053013996
14338,0.2987127053013996
14339,0.2987127053013996
14340,0.2987127053013996
14341,0.2987127053013996
14342,0.2987127053013996
14343,0.2987127053013996
14344,0.2987127053013996
14345,0.2987127053013996
14346,0.2987127053013996
14347,0.2987127053013996
14348,0.2987127053013996
14349,0.2987127053013996
14350,0.2987127053013996
14351,0.2987127053013996
14352,0.2987127053013996
14353,0.2987127053013996
14354,0.2987127053013996
14355,0.2987127053013996
14356,0.2987127053013996
14357,0.2987127053013996
14358,0.2987127053013996
14359,0.2987127053013996
14360,0.2987127053013996
14361,0.2987127053013996
14362,0.2987127053013996
14363,0.2987127053013996
14364,0.2987127053013996
14365,0.2987127053013996
14366,0.2987127053013996
14367,0.2987127053013996
14368,0.2987127053013996
14369,0.2987127053013996
14370,0.2987127053013996
14371,0.2987127053013996
14372,0.2987127053013996
14373,0.2987127053013996
14374,0.2987127053013996
14375,0.2987127053013996
14376,0.2987127053013996
14377,0.2987127053013996
14378,0.2987127053013996
14379,0.2987127053013996
14380,0.2987127053013996
14381,0.2987127053013996
14382,0.2987127053013996
14383,0.2987127053013996
14384,0.2987127053013996
14385,0.2987127053013996
14386,0.2987127053013996
14387,0.2987127053013996
14388,0.2987127053013996
14389,0.2987127053013996
14390,0.2987127053013996
14391,0.2987127053013996
14392,0.2987127053013996
14393,0.2987127053013996
14394,0.2987127053013996
14395,0.2987127053013996
14396,0.2987127053013996
14397,0.2987127053013996
14398,0.2987127053013996
14399,0.2986828340308695
14400,0.2986828340308695
14401,0.2986828340308695
14402,0.2986828340308695
14403,0.2986828340308695
14404,0.2986828340308695
14405,0.2986828340308695
14406,0.2986828340308695
14407,0.2986828340308695
14408,0.2986828340308695
14409,0.2986828340308695
14410,0.2986828340308695
